SalesOrderID,RevisionNumber,OrderDate,DueDate,ShipDate,Status,OnlineOrderFlag,SalesOrderNumber,PurchaseOrderNumber,AccountNumber,CustomerID,SalesPersonID,TerritoryID,BillToAddressID,ShipToAddressID,ShipMethodID,CreditCardID,CreditCardApprovalCode,CurrencyRateID,SubTotal,TaxAmt,Freight,TotalDue,Comment,rowguid,ModifiedDate
53986,8,06-08-13,19-08-13,14-08-13,5,1,SO53986,NA,10-4030-026026,26026,NA,9,16350,16350,1,10489,1118228Vi54055,9159,4.99,0.3992,0.1248,5.514,NA,31CA8ABB-204D-480A-8261-A1EB113AB76A,13-08-13 22:00
68573,8,18-03-14,31-03-14,26-03-14,5,1,SO68573,NA,10-4030-018690,18690,NA,1,24262,24262,1,9893,524920Vi50929,NA,119.98,9.5984,2.9995,132.5779,NA,4C6FE292-2FC9-4537-9681-1C67481E788A,25-03-14 23:00
60463,8,18-11-13,01-12-13,26-11-13,5,1,SO60463,NA,10-4030-013127,13127,NA,9,28483,28483,1,14471,918724Vi75063,10303,6.28,0.5024,0.157,6.9394,NA,57E5E734-76EC-4D62-ABF5-A2A23A10CAF2,25-11-13 23:00
63430,8,01-01-14,14-01-14,09-01-14,5,1,SO63430,NA,10-4030-011940,11940,NA,4,27640,27640,1,2258,616853Vi11818,NA,34.99,2.7992,0.8748,38.664,NA,79F9EF90-74AA-4065-9862-024C21A55281,08-01-14 23:00
47637,8,25-08-12,07-09-12,02-09-12,5,1,SO47637,NA,10-4030-013447,13447,NA,4,29132,29132,1,12516,1232069Vi64750,NA,2181.5625,174.525,54.5391,2410.6266,NA,A4A4B3F5-9A56-45F2-BBFD-85219273A39D,01-09-12 22:00
55862,8,06-09-13,19-09-13,14-09-13,5,1,SO55862,NA,10-4030-024808,24808,NA,4,24983,24983,1,14754,640872Vi76452,NA,2407.04,192.5632,60.176,2659.7792,NA,A893A147-7E4E-45F7-BA0E-531F0704FE2D,13-09-13 22:00
46126,8,31-03-12,13-04-12,08-04-12,5,1,SO46126,NA,10-4030-014883,14883,NA,4,12361,12361,1,8400,1133754Vi43518,NA,699.0982,55.9279,17.4775,772.5036,NA,E9BAAF8F-43E9-4804-AF53-32828E0AC61C,07-04-12 22:00
44081,8,31-07-11,13-08-11,08-08-11,5,0,SO44081,PO18299115585,10-4020-000118,29950,282,6,463,463,5,5110,105343Vi26747,810,37536.9632,3611.562,1128.6131,42277.1383,NA,717C9440-7BB9-4521-A7C2-54808DB36DCA,07-08-11 22:00
64463,8,17-01-14,30-01-14,25-01-14,5,1,SO64463,NA,10-4030-017075,17075,NA,9,14860,14860,1,11040,1218632Vi56973,10963,49.99,3.9992,1.2498,55.239,NA,86652DE2-D391-4E3E-8683-2F8CA921A2B5,24-01-14 23:00
46142,8,02-04-12,15-04-12,10-04-12,5,1,SO46142,NA,10-4030-024310,24310,NA,6,12343,12343,1,14000,1232304Vi72602,3760,3578.27,286.2616,89.4568,3953.9884,NA,6CCEA826-A2BC-4441-B9D6-DD3C3B8A35F6,09-04-12 22:00
55628,8,03-09-13,16-09-13,11-09-13,5,1,SO55628,NA,10-4030-024289,24289,NA,4,25339,25339,1,784,822456Vi3995,NA,32.6,2.608,0.815,36.023,NA,5CC4656A-853B-48EA-A7D2-BA6FF08B33A2,10-09-13 22:00
58036,8,14-10-13,27-10-13,22-10-13,5,1,SO58036,NA,10-4030-028614,28614,NA,1,14469,14469,1,1247,720743Vi6333,NA,8.99,0.7192,0.2248,9.934,NA,A27BF360-0638-47FC-9099-A3BDC9F00697,21-10-13 22:00
67108,8,25-02-14,10-03-14,05-03-14,5,1,SO67108,NA,10-4030-014573,14573,NA,1,22140,22140,1,5373,225840Vi28128,NA,39.98,3.1984,0.9995,44.1779,NA,50A3F493-1C71-48E5-B281-C0A65FDAD8E3,04-03-14 23:00
52924,8,19-07-13,01-08-13,27-07-13,5,1,SO52924,NA,10-4030-019533,19533,NA,4,16444,16444,1,4323,841851Vi22693,NA,1155.48,92.4384,28.887,1276.8054,NA,F3E77CB6-EBD1-4B77-9D83-10F4AA1BF07E,26-07-13 22:00
59697,8,06-11-13,19-11-13,14-11-13,5,1,SO59697,NA,10-4030-029111,29111,NA,4,14388,14388,1,13715,539919Vi71059,NA,811.32,64.9056,20.283,896.5086,NA,ED8DF022-61CA-41F8-BEC9-A11FAE5A5BB9,13-11-13 23:00
62030,8,12-12-13,25-12-13,20-12-13,5,1,SO62030,NA,10-4030-014516,14516,NA,9,13235,13235,1,9994,319058Vi51434,10567,53.99,4.3192,1.3498,59.659,NA,98FA4FC0-437A-4578-A971-FCDF545F985B,19-12-13 23:00
54189,8,10-08-13,23-08-13,18-08-13,5,1,SO54189,NA,10-4030-011561,11561,NA,8,22700,22700,1,865,416518Vi4399,NA,2294.99,183.5992,57.3748,2535.964,NA,1562BE4F-A0FA-47F2-9E0B-32415B133AFE,17-08-13 22:00
64493,8,17-01-14,30-01-14,25-01-14,5,1,SO64493,NA,10-4030-014836,14836,NA,10,29532,29532,1,NA,NA,10968,36.27,2.9016,0.9068,40.0784,NA,62349172-0BCE-4635-B65B-07CF8435F618,24-01-14 23:00
47274,8,22-07-12,04-08-12,30-07-12,5,1,SO47274,NA,10-4030-016407,16407,NA,10,21341,21341,1,16589,1232556Vi85910,4984,2443.35,195.468,61.0838,2699.9018,NA,05167946-E3C2-4C8C-B78C-BA2A75A00BBE,29-07-12 22:00
50967,8,17-05-13,30-05-13,25-05-13,5,1,SO50967,NA,10-4030-015965,15965,NA,4,29585,29585,1,NA,NA,NA,782.99,62.6392,19.5748,865.204,NA,72F30DB2-D740-434B-912D-24311AAB59FE,24-05-13 22:00
65705,8,03-02-14,16-02-14,11-02-14,5,1,SO65705,NA,10-4030-015249,15249,NA,4,21116,21116,1,2242,1026118Vi11748,NA,46.47,3.7176,1.1618,51.3494,NA,25017C20-4A3A-4FC5-B82D-FC9003A05F71,10-02-14 23:00
70959,8,18-04-14,01-05-14,26-04-14,5,1,SO70959,NA,10-4030-025377,25377,NA,4,20702,20702,1,18609,422006Vi96704,NA,32.6,2.608,0.815,36.023,NA,5D3E3604-461C-4DDD-BC33-5E9775FDB0A2,25-04-14 22:00
69842,8,02-04-14,15-04-14,10-04-14,5,1,SO69842,NA,10-4030-027824,27824,NA,7,18063,18063,1,17606,537797Vi91398,NA,786.33,62.9064,19.6583,868.8947,NA,BBFF3818-0255-45A6-B297-A42958D0DEF1,09-04-14 22:00
49382,8,19-01-13,01-02-13,27-01-13,5,1,SO49382,NA,10-4030-025030,25030,NA,9,14560,14560,1,16138,835540Vi83481,6970,1000.4375,80.035,25.0109,1105.4834,NA,D9D5EF9E-1373-48AF-9564-D87030A24BF1,26-01-13 23:00
50847,8,06-05-13,19-05-13,14-05-13,5,1,SO50847,NA,10-4030-015953,15953,NA,4,16032,16032,1,9603,1233478Vi49485,NA,782.99,62.6392,19.5748,865.204,NA,3706C9CA-DEE8-428D-A7F9-0480A92BC55C,13-05-13 22:00
73367,8,19-05-14,01-06-14,27-05-14,5,1,SO73367,NA,10-4030-021129,21129,NA,8,21854,21854,1,11088,927155Vi57202,NA,48.97,3.9176,1.2243,54.1119,NA,A352D75F-A77E-4E2A-8D5F-8A744D49E871,26-05-14 22:00
49658,8,07-02-13,20-02-13,15-02-13,5,1,SO49658,NA,10-4030-015763,15763,NA,1,13451,13451,1,13409,833545Vi69449,NA,782.99,62.6392,19.5748,865.204,NA,3FF8F585-2ADC-439A-A904-B8C033A0BBB9,14-02-13 23:00
55390,8,30-08-13,12-09-13,07-09-13,5,1,SO55390,NA,10-4030-022208,22208,NA,9,25848,25848,1,19147,1017637Vi99517,9423,42.28,3.3824,1.057,46.7194,NA,599E0D00-95C5-4DDA-9804-A59A8996D05F,06-09-13 22:00
68910,8,23-03-14,05-04-14,31-03-14,5,1,SO68910,NA,10-4030-012970,12970,NA,6,16701,16701,1,2653,1124240Vi13773,11680,68.97,5.5176,1.7243,76.2119,NA,6BE48AC8-AAF4-4AE1-B3A1-CBF150F765EE,30-03-14 22:00
62902,8,26-12-13,08-01-14,03-01-14,5,1,SO62902,NA,10-4030-016644,16644,NA,4,14267,14267,1,10105,1025096Vi52079,NA,4.99,0.3992,0.1248,5.514,NA,14783E64-C84B-421F-83D7-981F3D7F4604,02-01-14 23:00
62679,8,22-12-13,04-01-14,30-12-13,5,1,SO62679,NA,10-4030-025436,25436,NA,4,29167,29167,1,NA,NA,NA,1243.84,99.5072,31.096,1374.4432,NA,525EC400-14B5-42DB-A37C-0D95005112A8,29-12-13 23:00
68933,8,23-03-14,05-04-14,31-03-14,5,1,SO68933,NA,10-4030-026192,26192,NA,9,25660,25660,1,4040,938388Vi21260,11678,1120.49,89.6392,28.0123,1238.1415,NA,3E234BE1-7AC6-46C2-B4F9-2B03E1CCBEA1,30-03-14 22:00
52704,8,15-07-13,28-07-13,23-07-13,5,1,SO52704,NA,10-4030-016418,16418,NA,7,25440,25440,1,8272,1227632Vi42872,NA,27.28,2.1824,0.682,30.1444,NA,F5355A06-1642-431D-BF54-06121D406413,22-07-13 22:00
44316,8,30-08-11,12-09-11,07-09-11,5,0,SO44316,PO6235117320,10-4020-000431,29533,275,3,801,801,5,2337,28353Vi12181,NA,3785.5031,363.3115,113.5348,4262.3494,NA,3B129696-862A-4903-8F5F-6993094F2F0F,06-09-11 22:00
47425,8,30-07-12,12-08-12,07-08-12,5,0,SO47425,PO4002163465,10-4020-000674,29982,276,4,1102,1102,5,16704,58052Vi86516,NA,3934.0566,372.3534,116.3604,4422.7704,NA,277159B4-4BF4-4A4A-8B18-119D51EFB31E,06-08-12 22:00
44527,8,30-09-11,13-10-11,08-10-11,5,0,SO44527,PO10469169045,10-4020-000335,29558,282,6,500,500,5,11282,66358Vi58190,1603,6127.782,588.0543,183.767,6899.6033,NA,D5EA88D5-3F30-4392-BC72-7CB8FCB8A140,07-10-11 22:00
65456,8,30-01-14,12-02-14,07-02-14,5,1,SO65456,NA,10-4030-012138,12138,NA,1,22566,22566,1,6261,316764Vi32533,NA,7.95,0.636,0.1988,8.7848,NA,F23787BB-A9C0-435D-A92B-319E153F7DCD,06-02-14 23:00
70067,8,05-04-14,18-04-14,13-04-14,5,1,SO70067,NA,10-4030-029363,29363,NA,8,17790,17790,1,19050,337792Vi98985,NA,777.34,62.1872,19.4335,858.9607,NA,FF90B978-9D99-4133-846B-5567E0B76EDC,12-04-14 22:00
58859,8,28-10-13,10-11-13,05-11-13,5,1,SO58859,NA,10-4030-015748,15748,NA,6,15278,15278,1,11870,223141Vi61286,10074,119.96,9.5968,2.999,132.5558,NA,16CC01AD-1EF4-472C-BED5-B832F12F6233,04-11-13 23:00
55250,8,29-08-13,11-09-13,06-09-13,5,0,SO55250,PO13514158496,10-4020-000337,30114,290,7,693,693,5,12746,86002Vi65897,NA,4002.894,386.7443,120.8576,4510.4959,NA,A5D1B6FF-F174-45D9-B9D1-BB74E9141995,05-09-13 22:00
50068,8,15-03-13,28-03-13,23-03-13,5,1,SO50068,NA,10-4030-026797,26797,NA,9,20254,20254,1,6874,135982Vi35835,7575,782.99,62.6392,19.5748,865.204,NA,53D43760-2CB4-4E15-8F47-1A321B0EECEA,22-03-13 23:00
58645,8,25-10-13,07-11-13,02-11-13,5,1,SO58645,NA,10-4030-019976,19976,NA,9,20933,20933,1,10188,1019198Vi52574,10039,16.27,1.3016,0.4068,17.9784,NA,A4CA37B6-3D09-4782-A0B1-A4344A56F3BA,01-11-13 23:00
43878,8,30-06-11,13-07-11,08-07-11,5,0,SO43878,PO11716136854,10-4020-000144,29664,275,2,770,770,5,7167,46227Vi37199,NA,4079.988,391.6788,122.3996,4594.0664,NA,92096EC8-87B0-42D0-8516-3F6E713A1DE7,07-07-11 22:00
66957,8,23-02-14,08-03-14,03-03-14,5,1,SO66957,NA,10-4030-011176,11176,NA,6,25073,25073,1,11843,120488Vi61184,11372,34.99,2.7992,0.8748,38.664,NA,91160262-98D0-44B7-A0A0-100C67AEAD21,02-03-14 23:00
44035,8,23-07-11,05-08-11,31-07-11,5,1,SO44035,NA,10-4030-016707,16707,NA,9,28217,28217,1,8507,1034548Vi43976,704,3578.27,286.2616,89.4568,3953.9884,NA,1EDC473F-B1FD-49DA-B32D-4A7C29C738C4,30-07-11 22:00
60217,8,14-11-13,27-11-13,22-11-13,5,1,SO60217,NA,10-4030-025740,25740,NA,7,25033,25033,1,5568,327235Vi29151,NA,53.99,4.3192,1.3498,59.659,NA,43AC9CE2-C1F8-44B4-B509-C410DEF03E24,21-11-13 23:00
55442,8,30-08-13,12-09-13,07-09-13,5,1,SO55442,NA,10-4030-012364,12364,NA,1,18132,18132,1,358,737505Vi1792,NA,2319.99,185.5992,57.9998,2563.589,NA,54602392-0EDC-4E79-8547-3175DBD1F28D,06-09-13 22:00
58160,8,16-10-13,29-10-13,24-10-13,5,1,SO58160,NA,10-4030-017877,17877,NA,8,23840,23840,1,6989,526513Vi36341,NA,187.98,15.0384,4.6995,207.7179,NA,374A93C9-919B-44EB-AAC0-962E563EB856,23-10-13 22:00
60829,8,23-11-13,06-12-13,01-12-13,5,1,SO60829,NA,10-4030-026942,26942,NA,10,23091,23091,1,14787,942694Vi76622,10363,588.96,47.1168,14.724,650.8008,NA,6EAD845A-6226-4C6F-9DFF-0CCE552DE436,30-11-13 23:00
67570,8,02-03-14,15-03-14,10-03-14,5,1,SO67570,NA,10-4030-023901,23901,NA,7,11713,11713,1,18917,1042843Vi98281,NA,574.98,45.9984,14.3745,635.3529,NA,88F36241-8871-4C7B-989E-B909B23CCBFA,09-03-14 23:00
59929,8,10-11-13,23-11-13,18-11-13,5,1,SO59929,NA,10-4030-011641,11641,NA,6,15422,15422,1,4720,122491Vi24756,10217,29.98,2.3984,0.7495,33.1279,NA,F0C1D95D-FD3A-4E1D-B78B-436DBB0F7BB6,17-11-13 23:00
70174,8,07-04-14,20-04-14,15-04-14,5,1,SO70174,NA,10-4030-028975,28975,NA,4,22673,22673,1,7731,621022Vi40017,NA,37.97,3.0376,0.9493,41.9569,NA,CD2F849C-8FEB-4117-8CDA-87ABD26130DB,14-04-14 22:00
67046,8,24-02-14,09-03-14,04-03-14,5,1,SO67046,NA,10-4030-020300,20300,NA,6,13433,13433,1,13973,626191Vi72456,11383,71.97,5.7576,1.7993,79.5269,NA,3E33AEAB-466D-47A7-81F0-1FA8B76D7BD6,03-03-14 23:00
57602,8,06-10-13,19-10-13,14-10-13,5,1,SO57602,NA,10-4030-025207,25207,NA,1,20557,20557,1,2587,422167Vi13488,NA,86.95,6.956,2.1738,96.0798,NA,B556B6CF-68D9-4A56-8083-B93444AEEE03,13-10-13 22:00
50404,8,04-04-13,17-04-13,12-04-13,5,1,SO50404,NA,10-4030-011382,11382,NA,7,22714,22714,1,8744,1032104Vi45120,NA,2049.0982,163.9279,51.2275,2264.2536,NA,93DA90F8-77A2-4077-9F30-20FCD75C3E07,11-04-13 22:00
65433,8,29-01-14,11-02-14,06-02-14,5,1,SO65433,NA,10-4030-015944,15944,NA,1,17010,17010,1,17579,536964Vi91292,NA,2451.95,196.156,61.2988,2709.4048,NA,7C34CBB7-CAB9-4723-8FE4-3FE2F9F1265F,05-02-14 23:00
55622,8,03-09-13,16-09-13,11-09-13,5,1,SO55622,NA,10-4030-019580,19580,NA,9,15739,15739,1,2115,318943Vi11032,9467,53.99,4.3192,1.3498,59.659,NA,AE20FF39-1980-4361-B05C-14BA3FA54C11,10-09-13 22:00
47076,8,29-06-12,12-07-12,07-07-12,5,1,SO47076,NA,10-4030-012588,12588,NA,9,25514,25514,1,17589,535181Vi91341,4726,2049.0982,163.9279,51.2275,2264.2536,NA,E90C2929-9FDA-4C30-A531-8E911EDCA183,06-07-12 22:00
53682,8,31-07-13,13-08-13,08-08-13,5,1,SO53682,NA,10-4030-011253,11253,NA,6,26098,26098,1,1129,1221381Vi5710,9095,63.97,5.1176,1.5993,70.6869,NA,9744BEB3-243B-4F38-95D4-414FC3FF9C86,07-08-13 22:00
66782,8,20-02-14,05-03-14,28-02-14,5,1,SO66782,NA,10-4030-017974,17974,NA,10,13641,13641,1,1979,320261Vi10303,11342,609.9,48.792,15.2475,673.9395,NA,84F3BBA7-D515-4900-A01C-0A6E03D1AB3E,27-02-14 23:00
55773,8,05-09-13,18-09-13,13-09-13,5,1,SO55773,NA,10-4030-014422,14422,NA,8,13879,13879,1,4943,1026738Vi25941,NA,38.88,3.1104,0.972,42.9624,NA,EBFEF157-FF3D-45A8-BBB4-AA1A63C065D1,12-09-13 22:00
74054,8,28-05-14,10-06-14,05-06-14,5,1,SO74054,NA,10-4030-019936,19936,NA,8,29564,29564,1,NA,NA,NA,28.98,2.3184,0.7245,32.0229,NA,BED65486-DAF1-41B6-8654-3276517A2023,04-06-14 22:00
62123,8,13-12-13,26-12-13,21-12-13,5,1,SO62123,NA,10-4030-029416,29416,NA,10,20796,20796,1,9059,728595Vi46760,10583,27.77,2.2216,0.6943,30.6859,NA,5E2EBA0D-B5DF-45F9-8992-C290205DE9B3,20-12-13 23:00
49711,8,13-02-13,26-02-13,21-02-13,5,1,SO49711,NA,10-4030-014676,14676,NA,9,15583,15583,1,12108,732903Vi62602,7245,2049.0982,163.9279,51.2275,2264.2536,NA,5D3FF967-04C3-4ABE-9870-6DF309C2DD87,20-02-13 23:00
66042,8,08-02-14,21-02-14,16-02-14,5,1,SO66042,NA,10-4030-021716,21716,NA,1,20919,20919,1,2342,823348Vi12208,NA,14.98,1.1984,0.3745,16.5529,NA,38A2DF66-8318-44F2-93FF-2C47CE6627A5,15-02-14 23:00
52958,8,20-07-13,02-08-13,28-07-13,5,1,SO52958,NA,10-4030-028770,28770,NA,1,23080,23080,1,1759,439643Vi9066,NA,777.34,62.1872,19.4335,858.9607,NA,A0FAA9E3-544E-425D-84C6-07EDABEB2ED2,27-07-13 22:00
58045,8,14-10-13,27-10-13,22-10-13,5,1,SO58045,NA,10-4030-015967,15967,NA,1,22048,22048,1,4695,225227Vi24606,NA,4.99,0.3992,0.1248,5.514,NA,5F03CF70-2BA7-4858-822B-BF9351241EB2,21-10-13 22:00
70140,8,06-04-14,19-04-14,14-04-14,5,1,SO70140,NA,10-4030-018224,18224,NA,1,16442,16442,1,15647,936650Vi80864,NA,2394.45,191.556,59.8613,2645.8673,NA,94E6BD73-999C-4259-BFD5-42B878B2EF38,13-04-14 22:00
60420,8,17-11-13,30-11-13,25-11-13,5,1,SO60420,NA,10-4030-012781,12781,NA,6,28618,28618,1,10376,1237020Vi53525,10294,2329.98,186.3984,58.2495,2574.6279,NA,F920D23D-29B5-4A8F-9BAC-B96E593DDF23,24-11-13 23:00
60540,8,19-11-13,02-12-13,27-11-13,5,1,SO60540,NA,10-4030-020517,20517,NA,6,18402,18402,1,18949,226141Vi98465,10316,76.97,6.1576,1.9243,85.0519,NA,EF781EA2-BE26-4762-89F9-098A51EB8A43,26-11-13 23:00
70459,8,11-04-14,24-04-14,19-04-14,5,1,SO70459,NA,10-4030-017522,17522,NA,9,15630,15630,1,6674,1217612Vi34743,11887,65.96,5.2768,1.649,72.8858,NA,DC2E2929-D60F-4232-9F7F-D4BC97FF109E,18-04-14 22:00
72508,8,07-05-14,20-05-14,15-05-14,5,1,SO72508,NA,10-4030-025582,25582,NA,10,14231,14231,1,15131,1242321Vi78269,12178,1164.47,93.1576,29.1118,1286.7394,NA,51E73078-6DEA-4755-8307-2D42439DBB0E,14-05-14 22:00
66774,8,20-02-14,05-03-14,28-02-14,5,1,SO66774,NA,10-4030-016165,16165,NA,9,20505,20505,1,15349,1018530Vi79299,11337,36.59,2.9272,0.9148,40.432,NA,050C48E8-05E2-4B78-AC4A-CE64EAF76413,27-02-14 23:00
61152,8,28-11-13,11-12-13,06-12-13,5,1,SO61152,NA,10-4030-014414,14414,NA,4,20412,20412,1,11264,436421Vi58085,NA,793.46,63.4768,19.8365,876.7733,NA,10931119-A976-488C-A24C-5DA8611424EA,05-12-13 23:00
74991,8,25-06-14,08-07-14,03-07-14,5,1,SO74991,NA,10-4030-028406,28406,NA,7,20913,20913,1,4077,726774Vi21450,NA,100.09,8.0072,2.5023,110.5995,NA,19BFB497-A301-4167-BA50-47F5DBD73959,02-07-14 22:00
56891,8,26-09-13,09-10-13,04-10-13,5,1,SO56891,NA,10-4030-011866,11866,NA,4,13856,13856,1,8100,729896Vi41993,NA,35,2.8,0.875,38.675,NA,D716F83F-BD40-42A3-A61D-ECC387A60656,03-10-13 22:00
60913,8,25-11-13,08-12-13,03-12-13,5,1,SO60913,NA,10-4030-022363,22363,NA,6,16888,16888,1,4090,225917Vi21489,10382,56.97,4.5576,1.4243,62.9519,NA,25F3278C-87FC-42A4-8733-69147C94F116,02-12-13 23:00
65485,8,30-01-14,12-02-14,07-02-14,5,1,SO65485,NA,10-4030-011785,11785,NA,1,15756,15756,1,4554,429330Vi23873,NA,39.99,3.1992,0.9998,44.189,NA,44A49C5E-D5EA-4CA9-B8FD-75AC3DD4AB44,06-02-14 23:00
44942,8,17-11-11,30-11-11,25-11-11,5,1,SO44942,NA,10-4030-018701,18701,NA,9,11635,11635,1,13867,334359Vi71875,2225,3578.27,286.2616,89.4568,3953.9884,NA,DD88ADA4-AC9E-43CD-AC73-6997A309531A,24-11-11 23:00
43753,8,12-06-11,25-06-11,20-06-11,5,1,SO43753,NA,10-4030-016482,16482,NA,9,19434,19434,1,7588,734604Vi39312,171,3578.27,286.2616,89.4568,3953.9884,NA,E133A699-6529-4494-80F0-C700A193585D,19-06-11 22:00
69415,8,30-03-14,12-04-14,07-04-14,5,0,SO69415,PO15080175978,10-4020-000283,29779,290,7,690,690,5,9386,105731Vi48367,NA,12307.134,1180.0704,368.772,13855.9764,NA,521AE570-2A36-4051-940B-FBE3C17C56A2,06-04-14 22:00
53842,8,03-08-13,16-08-13,11-08-13,5,1,SO53842,NA,10-4030-021158,21158,NA,1,21900,21900,1,340,923910Vi1689,NA,49.97,3.9976,1.2493,55.2169,NA,B8D39499-9D0E-4D82-BFAF-F9C2F80406BD,10-08-13 22:00
66397,8,14-02-14,27-02-14,22-02-14,5,1,SO66397,NA,10-4030-026384,26384,NA,7,22626,22626,1,18290,427955Vi94921,NA,33.98,2.7184,0.8495,37.5479,NA,DF1C72D2-650B-427C-A38F-9413D7D8128A,21-02-14 23:00
65432,8,29-01-14,11-02-14,06-02-14,5,1,SO65432,NA,10-4030-015983,15983,NA,4,21818,21818,1,3566,1036945Vi18764,NA,2351.96,188.1568,58.799,2598.9158,NA,E4DC53D0-C43A-4AFE-BA71-A8D373180C68,05-02-14 23:00
46758,8,08-06-12,21-06-12,16-06-12,5,1,SO46758,NA,10-4030-018130,18130,NA,8,19042,19042,1,9080,230510Vi46867,NA,1000.4375,80.035,25.0109,1105.4834,NA,772A8795-418A-4F73-B5C4-3EB3A8684F7A,15-06-12 22:00
68895,8,23-03-14,05-04-14,31-03-14,5,1,SO68895,NA,10-4030-013042,13042,NA,9,25739,25739,1,17149,518621Vi89021,11678,59.48,4.7584,1.487,65.7254,NA,FD670460-C6D6-4867-84A4-B6F6EF48D0F3,30-03-14 22:00
58527,8,22-10-13,04-11-13,30-10-13,5,1,SO58527,NA,10-4030-013348,13348,NA,4,26018,26018,1,14918,1137423Vi77289,NA,2433.47,194.6776,60.8368,2688.9844,NA,AE20A55E-1478-4403-9C65-2B89D1355675,29-10-13 23:00
72842,8,12-05-14,25-05-14,20-05-14,5,1,SO72842,NA,10-4030-028508,28508,NA,10,16095,16095,1,2156,542796Vi11238,12233,574.98,45.9984,14.3745,635.3529,NA,09B07B9F-EC10-4E4D-92BB-0782195813C0,19-05-14 22:00
71955,8,30-04-14,13-05-14,08-05-14,5,1,SO71955,NA,10-4030-014054,14054,NA,9,16778,16778,1,17478,716931Vi90790,12096,186.28,14.9024,4.657,205.8394,NA,7AAF4C45-1481-4FD5-A6C1-41C4BB184F14,07-05-14 22:00
55221,8,28-08-13,10-09-13,05-09-13,5,1,SO55221,NA,10-4030-014157,14157,NA,10,22425,22425,1,11125,737965Vi57390,9406,777.34,62.1872,19.4335,858.9607,NA,B1891927-320F-4D57-A6B1-A6461110950C,04-09-13 22:00
63286,8,30-12-13,12-01-14,07-01-14,5,0,SO63286,PO4205130185,10-4020-000323,29590,277,3,789,789,5,1308,108079Vi6653,NA,338.994,32.5434,10.1698,381.7072,NA,7E749156-C708-46B8-956C-0A30FFF29C88,06-01-14 23:00
64684,8,20-01-14,02-02-14,28-01-14,5,1,SO64684,NA,10-4030-011094,11094,NA,9,12533,12533,1,7730,518745Vi40013,10996,127.95,10.236,3.1988,141.3848,NA,F3057633-6336-4E8C-A0C6-8EE0045D146E,27-01-14 23:00
62039,8,12-12-13,25-12-13,20-12-13,5,1,SO62039,NA,10-4030-024512,24512,NA,4,16143,16143,1,18032,1122386Vi93566,NA,32.6,2.608,0.815,36.023,NA,B89CD882-F46E-4E5A-951C-31906BA75ACF,19-12-13 23:00
47901,8,20-09-12,03-10-12,28-09-12,5,1,SO47901,NA,10-4030-013075,13075,NA,9,26369,26369,1,11832,935770Vi61147,5639,2071.4196,165.7136,51.7855,2288.9187,NA,D3D479ED-511B-4422-92E0-6062D43FD5AF,27-09-12 22:00
49289,8,10-01-13,23-01-13,18-01-13,5,1,SO49289,NA,10-4030-026748,26748,NA,9,26719,26719,1,14980,535964Vi77568,6871,782.99,62.6392,19.5748,865.204,NA,5456A897-EF4E-43D1-BC31-4C87EACA485E,17-01-13 23:00
63473,8,01-01-14,14-01-14,09-01-14,5,1,SO63473,NA,10-4030-015345,15345,NA,4,21644,21644,1,11194,137120Vi57751,NA,2318.96,185.5168,57.974,2562.4508,NA,A89E26F9-F649-4704-8889-2CFE796333A9,08-01-14 23:00
71965,8,30-04-14,13-05-14,08-05-14,5,1,SO71965,NA,10-4030-011330,11330,NA,6,27048,27048,1,10261,121538Vi52965,12098,84.96,6.7968,2.124,93.8808,NA,B9CF5D6D-E9B2-40CC-B9B9-CFD29784F95E,07-05-14 22:00
47336,8,28-07-12,10-08-12,05-08-12,5,1,SO47336,NA,10-4030-026027,26027,NA,9,17443,17443,1,12862,635989Vi66518,5045,782.99,62.6392,19.5748,865.204,NA,31831A48-85FD-463D-B27C-0FC8E33819F7,04-08-12 22:00
48599,8,16-11-12,29-11-12,24-11-12,5,1,SO48599,NA,10-4030-015002,15002,NA,7,20514,20514,1,17898,830687Vi92815,NA,2181.5625,174.525,54.5391,2410.6266,NA,15DB9F8F-0E9E-406D-9A50-1841FE18D2A8,23-11-12 23:00
64040,8,10-01-14,23-01-14,18-01-14,5,1,SO64040,NA,10-4030-024005,24005,NA,9,16031,16031,1,13169,738855Vi68259,10886,574.98,45.9984,14.3745,635.3529,NA,A9DF1E54-D77E-49F9-8391-FC8766269128,17-01-14 23:00
59400,8,02-11-13,15-11-13,10-11-13,5,1,SO59400,NA,10-4030-026817,26817,NA,10,13446,13446,1,14875,842446Vi77043,10132,553.97,44.3176,13.8493,612.1369,NA,B901C06B-F0C8-4845-8045-40222A00089A,09-11-13 23:00
72346,8,05-05-14,18-05-14,13-05-14,5,1,SO72346,NA,10-4030-020669,20669,NA,6,28847,28847,1,13751,141216Vi71320,12153,1120.49,89.6392,28.0123,1238.1415,NA,0B694626-2668-4E01-8F94-704C23DE66F4,12-05-14 22:00
45936,8,17-03-12,30-03-12,25-03-12,5,1,SO45936,NA,10-4030-026016,26016,NA,4,12911,12911,1,16693,633208Vi86449,NA,3374.99,269.9992,84.3748,3729.364,NA,8DF1F038-A43A-4B68-9B60-84EA0AD6A84B,24-03-12 23:00
