city,sales,volume,median,listings,inventory,date
El Paso,492,45465000,80400,2426,5.7,2000/12/01
El Paso,327,34190000,86000,2588,6.1,2001/01/01
El Paso,351,35830000,80500,2687,6.3,2001/02/01
El Paso,441,42450000,82800,3420,8.1,2001/03/01
El Paso,402,41400000,86400,3523,8.3,2001/04/01
El Paso,495,50430000,85600,3514,8.2,2001/05/01
El Paso,479,57990000,99400,3482,8.1,2001/06/01
El Paso,464,49740000,88500,3514,8.1,2001/07/01
El Paso,478,50295000,90600,3515,8.2,2001/08/01
El Paso,415,45305000,87900,3515,8.2,2001/09/01
El Paso,443,46120000,86600,3352,7.7,2001/10/01
El Paso,381,39455000,84500,3213,7.5,2001/11/01
El Paso,381,39040000,83100,2979,7.1,2001/12/01
El Paso,411,41360000,84700,3117,7.3,2002/01/01
El Paso,354,38655000,86600,3070,7.2,2002/02/01
El Paso,437,46940000,87900,3127,7.3,2002/03/01
El Paso,569,54015000,82300,3107,7,2002/04/01
El Paso,416,44530000,87900,3114,7.1,2002/05/01
El Paso,449,50530000,93400,3187,7.4,2002/06/01
El Paso,469,54775000,92400,3236,7.5,2002/07/01
El Paso,506,54035000,88500,3288,7.5,2002/08/01
El Paso,453,47495000,88400,3284,7.5,2002/09/01
El Paso,558,63565000,94800,3289,7.3,2002/10/01
El Paso,401,45815000,90400,3072,6.8,2002/11/01
El Paso,411,44880000,88700,2853,6.3,2002/12/01
El Paso,383,42705000,88600,2991,6.6,2003/01/01
El Paso,355,38205000,89900,3063,6.8,2003/02/01
El Paso,577,61185000,86100,3289,7.1,2003/03/01
El Paso,503,54185000,88100,3282,7.2,2003/04/01
El Paso,557,58245000,89000,3004,6.4,2003/05/01
El Paso,540,66375000,1.00E+05,3108,6.5,2003/06/01
El Paso,551,65955000,96900,3228,6.7,2003/07/01
El Paso,584,66400000,95700,3233,6.6,2003/08/01
El Paso,602,66640000,92600,3291,6.6,2003/09/01
El Paso,551,62140000,92100,3242,6.5,2003/10/01
El Paso,427,46840000,92200,3173,6.3,2003/11/01
El Paso,609,71320000,97800,2929,5.6,2003/12/01
El Paso,435,48330000,93500,3028,5.8,2004/01/01
El Paso,441,48215000,89600,3162,6,2004/02/01
El Paso,551,60105000,89000,3288,6.2,2004/03/01
El Paso,579,64980000,89900,3320,6.2,2004/04/01
El Paso,576,68890000,97500,3271,6.1,2004/05/01
El Paso,586,72925000,97200,NA,NA,2004/06/01
El Paso,619,77745000,99900,NA,NA,2004/07/01
El Paso,462,54045000,95400,NA,NA,2004/08/01
El Paso,294,29910000,85800,NA,NA,2004/09/01
El Paso,484,56625000,94800,NA,NA,2004/10/01
El Paso,470,55690000,96200,NA,NA,2004/11/01
El Paso,467,56610000,98200,NA,NA,2004/12/01
El Paso,229,28630000,99200,NA,NA,2005/01/01
El Paso,374,45825000,103400,NA,NA,2005/02/01
El Paso,576,72700000,108700,NA,NA,2005/03/01
El Paso,547,68630000,107000,NA,NA,2005/04/01
El Paso,559,71090000,104300,NA,NA,2005/05/01
El Paso,421,49230000,106100,NA,NA,2005/06/01
El Paso,420,49900000,110400,NA,NA,2005/07/01
El Paso,443,51935000,109800,NA,NA,2005/08/01
El Paso,356,42290000,111300,NA,NA,2005/09/01
El Paso,513,70200000,113700,NA,NA,2005/10/01
El Paso,470,66360000,120000,NA,NA,2005/11/01
El Paso,444,64555000,124700,NA,NA,2005/12/01
El Paso,388,53090000,112500,NA,NA,2006/01/01
El Paso,448,63160000,120400,NA,NA,2006/02/01
El Paso,637,93655000,125900,NA,NA,2006/03/01
El Paso,518,73125000,120400,NA,NA,2006/04/01
El Paso,607,95935000,128600,NA,NA,2006/05/01
El Paso,659,101085000,129900,1769,3.6,2006/06/01
El Paso,620,95010000,129600,2178,4.3,2006/07/01
El Paso,774,117570000,129500,2300,4.3,2006/08/01
El Paso,646,99280000,127000,2578,4.6,2006/09/01
El Paso,557,87815000,131000,2548,4.5,2006/10/01
El Paso,556,85835000,131400,2711,4.7,2006/11/01
El Paso,555,88225000,133800,2554,4.4,2006/12/01
El Paso,492,70090000,124800,2554,4.3,2007/01/01
El Paso,503,76125000,124000,2787,4.7,2007/02/01
El Paso,612,94925000,129200,1272,2.2,2007/03/01
El Paso,642,96675000,128100,3241,5.4,2007/04/01
El Paso,640,97535000,130200,3159,5.2,2007/05/01
El Paso,607,100975000,138900,3589,6,2007/06/01
El Paso,573,91810000,134200,3791,6.4,2007/07/01
El Paso,554,91570000,138900,3874,6.7,2007/08/01
El Paso,409,64025000,136000,4024,7.2,2007/09/01
El Paso,439,68665000,130900,4337,7.9,2007/10/01
El Paso,387,64305000,133600,4292,8,2007/11/01
El Paso,362,55590000,133500,4625,8.9,2007/12/01
El Paso,299,47445000,133200,4254,8.5,2008/01/01
El Paso,328,53395000,133800,4374,9,2008/02/01
El Paso,419,66165000,128700,4714,10,2008/03/01
El Paso,292,44510000,126700,4840,10.9,2008/04/01
El Paso,429,70460000,137800,5155,12.1,2008/05/01
El Paso,487,82190000,142800,5127,12.4,2008/06/01
El Paso,502,81170000,138500,5012,12.3,2008/07/01
El Paso,433,69510000,133300,5085,12.7,2008/08/01
El Paso,449,71575000,134300,5096,12.7,2008/09/01
El Paso,413,65445000,130500,5040,12.6,2008/10/01
El Paso,362,56495000,132800,4773,12,2008/11/01
El Paso,363,58035000,136300,4454,11.2,2008/12/01
El Paso,304,47945000,126900,4499,11.3,2009/01/01
El Paso,326,49735000,130900,4530,11.4,2009/02/01
El Paso,435,67210000,133500,4578,11.5,2009/03/01
El Paso,381,59250000,128100,3982,9.8,2009/04/01
El Paso,440,65430000,126800,3940,9.7,2009/05/01
El Paso,481,75185000,134500,3749,9.2,2009/06/01
El Paso,478,75075000,135200,3704,9.1,2009/07/01
El Paso,485,72785000,129600,3681,9,2009/08/01
El Paso,485,73355000,130000,3610,8.7,2009/09/01
El Paso,541,80732411,131000,3580,8.5,2009/10/01
El Paso,570,84270000,131900,3549,8.1,2009/11/01
El Paso,444,68485000,135000,3375,7.5,2009/12/01
El Paso,253,39460000,130700,3310,7.5,2010/01/01
El Paso,363,51595323,126300,3321,7.4,2010/02/01
El Paso,509,75064093,126900,3320,7.3,2010/03/01
El Paso,525,79751467,132200,3162,6.8,2010/04/01
El Paso,569,84903498,133200,NA,NA,2010/05/01
El Paso,736,110312451,132600,3371,6.8,2010/06/01
El Paso,417,65596150,139800,3348,6.8,2010/07/01
El Paso,437,72108549,137300,3381,6.9,2010/08/01
El Paso,463,74459888,137000,3357,6.9,2010/09/01
El Paso,416,62499510,134400,3322,7,2010/10/01
El Paso,392,57297072,134100,3236,7,2010/11/01
El Paso,464,70498267,134100,3076,6.7,2010/12/01
El Paso,339,66136913,127900,3084,6.6,2011/01/01
El Paso,287,44840808,134500,3023,6.5,2011/02/01
El Paso,409,63884923,131800,2981,6.6,2011/03/01
El Paso,423,74429226,133300,3149,7.1,2011/04/01
El Paso,414,61624856,130000,3188,7.4,2011/05/01
El Paso,462,71212091,134200,3266,8,2011/06/01
El Paso,466,72366107,133900,3208,7.7,2011/07/01
El Paso,544,86547783,140300,3122,7.4,2011/08/01
El Paso,433,64083406,131200,3288,7.8,2011/09/01
El Paso,432,67015215,136900,3149,7.5,2011/10/01
El Paso,375,60621910,137500,3047,7.2,2011/11/01
El Paso,420,65448640,135700,2881,6.9,2011/12/01
El Paso,307,45712532,130600,2991,7.2,2012/01/01
El Paso,366,57403675,136000,3017,7.2,2012/02/01
El Paso,402,58016313,127700,3235,7.7,2012/03/01
El Paso,452,71253910,136000,3227,7.6,2012/04/01
El Paso,484,75158752,136100,3169,7.4,2012/05/01
El Paso,511,77261827,136400,3242,7.5,2012/06/01
El Paso,505,78377697,140700,3411,7.8,2012/07/01
El Paso,532,87310524,145100,3351,7.7,2012/08/01
El Paso,504,78251266,138100,3362,7.6,2012/09/01
El Paso,535,86929465,140100,3168,7,2012/10/01
El Paso,466,73476562,143300,3223,7.1,2012/11/01
El Paso,521,84987737,148300,3157,6.8,2012/12/01
El Paso,398,58368066,135300,3463,7.3,2013/01/01
El Paso,350,54151438,139000,3425,7.3,2013/02/01
El Paso,466,73085856,141600,3524,7.4,2013/03/01
El Paso,527,82563837,137000,3461,7.2,2013/04/01
El Paso,487,73624545,136500,3699,7.7,2013/05/01
El Paso,498,81724185,142900,3656,7.6,2013/06/01
El Paso,635,106165925,146800,3851,7.8,2013/07/01
El Paso,542,88342876,144800,3797,7.7,2013/08/01
El Paso,503,79215386,138600,3904,7.9,2013/09/01
El Paso,483,80904868,143900,3884,7.9,2013/10/01
El Paso,386,60618046,140000,3804,7.9,2013/11/01
El Paso,531,84374310,146100,3690,7.6,2013/12/01
El Paso,363,55617304,135200,3883,8.1,2014/01/01
El Paso,398,59820714,136300,3973,8.2,2014/02/01
El Paso,523,79870996,137300,4059,8.3,2014/03/01
El Paso,559,85145747,134400,4095,8.3,2014/04/01
El Paso,519,83233666,143000,4100,8.3,2014/05/01
El Paso,646,106404891,146300,3945,7.8,2014/06/01
El Paso,607,100745229,147500,4210,8.3,2014/07/01
El Paso,542,84329540,138300,4199,8.3,2014/08/01
El Paso,504,76174388,137600,4159,8.2,2014/09/01
El Paso,512,82484157,147600,4157,8.2,2014/10/01
El Paso,470,71246238,138900,3950,7.7,2014/11/01
El Paso,542,84854214,143900,3830,7.4,2014/12/01
El Paso,406,62708001,135200,3995,7.7,2015/01/01
El Paso,381,61029887,139000,4070,7.9,2015/02/01
El Paso,598,93910307,141200,3857,7.4,2015/03/01
El Paso,639,96110781,134500,4050,7.6,2015/04/01
El Paso,601,95444098,145100,3956,7.4,2015/05/01
El Paso,689,118116401,147700,4105,7.6,2015/06/01
El Paso,680,113660791,148600,4145,7.6,2015/07/01
Fort Bend,343,52031964,129000,2181,3.8,2000/01/01
Fort Bend,466,66803684,123100,2262,3.9,2000/02/01
Fort Bend,657,102595686,125100,2307,3.9,2000/03/01
Fort Bend,593,93906626,132900,2404,4.1,2000/04/01
Fort Bend,735,115043495,129800,2510,4.2,2000/05/01
Fort Bend,790,131697099,140500,2614,4.4,2000/06/01
Fort Bend,753,124163901,136700,2689,4.5,2000/07/01
Fort Bend,717,123742572,138400,2744,4.6,2000/08/01
Fort Bend,593,101289086,139900,2808,4.7,2000/09/01
Fort Bend,547,87434242,130900,2824,4.7,2000/10/01
Fort Bend,519,81629621,133200,2704,4.5,2000/11/01
Fort Bend,541,91108799,140200,2603,4.3,2000/12/01
Fort Bend,398,66140181,134600,2675,4.4,2001/01/01
Fort Bend,480,81248543,137300,2803,4.6,2001/02/01
Fort Bend,633,104677530,138800,2913,4.8,2001/03/01
Fort Bend,683,119127060,148000,3039,4.9,2001/04/01
Fort Bend,715,117123609,140400,3026,4.9,2001/05/01
Fort Bend,846,149508001,151000,3023,4.9,2001/06/01
Fort Bend,848,143900241,146300,2936,4.7,2001/07/01
Fort Bend,798,144183626,151200,2934,4.6,2001/08/01
Fort Bend,527,88422369,142700,NA,NA,2001/09/01
Fort Bend,609,98253642,139100,2829,4.5,2001/10/01
Fort Bend,538,90223814,142600,2584,4.1,2001/11/01
Fort Bend,678,114046427,143000,2412,3.7,2001/12/01
Fort Bend,502,82709841,146200,2529,3.9,2002/01/01
Fort Bend,546,91399532,143200,2598,3.9,2002/02/01
Fort Bend,632,113894405,149600,2702,4.1,2002/03/01
Fort Bend,720,127032519,147000,2714,4.1,2002/04/01
Fort Bend,785,148323719,153200,2837,4.2,2002/05/01
Fort Bend,825,152722907,154700,2873,4.3,2002/06/01
Fort Bend,846,154230406,149800,2980,4.5,2002/07/01
Fort Bend,751,139949581,157600,2987,4.5,2002/08/01
Fort Bend,614,113542881,155300,3051,4.6,2002/09/01
Fort Bend,601,108691034,151000,3046,4.5,2002/10/01
Fort Bend,556,95023815,151600,2997,4.5,2002/11/01
Fort Bend,644,115243309,152500,2921,4.4,2002/12/01
Fort Bend,489,85081790,149500,3064,4.6,2003/01/01
Fort Bend,506,85779035,149100,3149,4.7,2003/02/01
Fort Bend,612,104993905,148900,3332,5,2003/03/01
Fort Bend,666,122695495,158500,3400,5.2,2003/04/01
Fort Bend,734,133047420,153100,3566,5.5,2003/05/01
Fort Bend,902,167378196,156500,3834,5.8,2003/06/01
Fort Bend,879,171984739,163500,3886,5.9,2003/07/01
Fort Bend,807,147958653,159000,3813,5.7,2003/08/01
Fort Bend,756,138251644,156000,3852,5.7,2003/09/01
Fort Bend,661,118692915,149200,3819,5.6,2003/10/01
Fort Bend,513,90945397,149000,3697,5.4,2003/11/01
Fort Bend,786,148105687,155400,3323,4.8,2003/12/01
Fort Bend,481,85006400,143800,3508,5.1,2004/01/01
Fort Bend,626,108715049,145100,3714,5.3,2004/02/01
Fort Bend,711,122714602,150300,3991,5.6,2004/03/01
Fort Bend,835,154782429,151500,4157,5.7,2004/04/01
Fort Bend,799,150631508,159100,4317,5.9,2004/05/01
Fort Bend,966,187268903,159800,4368,5.9,2004/06/01
Fort Bend,939,175902266,159800,4330,5.9,2004/07/01
Fort Bend,940,173007294,159800,4217,5.6,2004/08/01
Fort Bend,720,134965487,155700,4232,5.7,2004/09/01
Fort Bend,739,139372678,152900,4180,5.5,2004/10/01
Fort Bend,657,118615865,152900,3959,5.2,2004/11/01
Fort Bend,821,159943188,155100,3665,4.8,2004/12/01
Fort Bend,491,90814157,154200,3862,5,2005/01/01
Fort Bend,602,105857666,151200,4016,5.2,2005/02/01
Fort Bend,817,153320421,153700,4174,5.4,2005/03/01
Fort Bend,806,155338726,161300,4396,5.7,2005/04/01
Fort Bend,1043,204762471,163400,4423,5.6,2005/05/01
Fort Bend,1066,218039329,167600,4458,5.5,2005/06/01
Fort Bend,1076,212303039,166700,4348,5.3,2005/07/01
Fort Bend,1076,205811046,163500,4193,5.1,2005/08/01
Fort Bend,732,144454932,165100,4023,4.9,2005/09/01
Fort Bend,830,158034029,162100,3833,4.6,2005/10/01
Fort Bend,727,137947237,158300,3596,4.3,2005/11/01
Fort Bend,960,195909391,173600,3370,4,2005/12/01
Fort Bend,552,107451495,163700,3485,4.1,2006/01/01
Fort Bend,693,136074317,163800,3509,4.1,2006/02/01
Fort Bend,933,191084809,168500,3676,4.2,2006/03/01
Fort Bend,842,166805402,163200,3765,4.3,2006/04/01
Fort Bend,1075,223710514,172200,3744,4.3,2006/05/01
Fort Bend,1198,257058221,176000,3938,4.4,2006/06/01
Fort Bend,1066,232601872,182000,3996,4.5,2006/07/01
Fort Bend,1110,230930127,172300,4077,4.6,2006/08/01
Fort Bend,912,190738246,170800,4074,4.5,2006/09/01
Fort Bend,885,171963650,166200,4108,4.5,2006/10/01
Fort Bend,829,171533451,170700,4009,4.4,2006/11/01
Fort Bend,920,194106516,170800,3682,4,2006/12/01
Fort Bend,632,123987870,165800,3798,4.1,2007/01/01
Fort Bend,722,140299152,164300,3879,4.2,2007/02/01
Fort Bend,958,199275967,167400,4211,4.5,2007/03/01
Fort Bend,892,184059503,175900,4419,4.7,2007/04/01
Fort Bend,1100,239347868,181600,4555,4.9,2007/05/01
Fort Bend,1183,269977921,187300,4717,5,2007/06/01
Fort Bend,1102,242668952,185100,4749,5.1,2007/07/01
Fort Bend,1139,253697668,186600,4742,5,2007/08/01
Fort Bend,748,157280863,175300,4739,5.1,2007/09/01
Fort Bend,813,173857089,165100,4621,5,2007/10/01
Fort Bend,738,155656207,177300,4446,4.9,2007/11/01
Fort Bend,798,180781790,179700,4295,4.8,2007/12/01
Fort Bend,530,108731310,171200,4453,5,2008/01/01
Fort Bend,664,136477704,172900,4535,5.1,2008/02/01
Fort Bend,719,154881857,180400,4701,5.4,2008/03/01
Fort Bend,867,187041355,176700,4778,5.5,2008/04/01
Fort Bend,969,213123230,183600,4792,5.6,2008/05/01
Fort Bend,1058,244799716,187200,4788,5.7,2008/06/01
Fort Bend,1031,234936814,191000,4779,5.7,2008/07/01
Fort Bend,989,228231624,191900,4571,5.5,2008/08/01
Fort Bend,633,138175503,184400,4451,5.4,2008/09/01
Fort Bend,666,140577443,178600,4354,5.4,2008/10/01
Fort Bend,529,109956160,175800,4091,5.2,2008/11/01
Fort Bend,764,171527708,189100,3715,4.7,2008/12/01
Fort Bend,460,87307623,159500,3676,4.7,2009/01/01
Fort Bend,551,109518339,175100,3720,4.8,2009/02/01
Fort Bend,678,139202049,177700,3725,4.9,2009/03/01
Fort Bend,685,149054615,181800,3502,4.7,2009/04/01
Fort Bend,846,192119064,195000,3454,4.7,2009/05/01
Fort Bend,912,217844650,198400,3481,4.8,2009/06/01
Fort Bend,1014,238644131,204900,3581,4.9,2009/07/01
Fort Bend,881,207685824,201200,3467,4.8,2009/08/01
Fort Bend,790,180492768,189500,3426,4.7,2009/09/01
Fort Bend,781,169101207,178600,3418,4.6,2009/10/01
Fort Bend,775,172502372,190500,3449,4.5,2009/11/01
Fort Bend,740,174240455,199300,3278,4.3,2009/12/01
Fort Bend,408,87498499,183900,3489,4.6,2010/01/01
Fort Bend,523,116171458,186300,3636,4.8,2010/02/01
Fort Bend,797,184130895,197100,3918,5.1,2010/03/01
Fort Bend,843,185874020,190700,3874,5,2010/04/01
Fort Bend,954,212016398,191400,4292,5.5,2010/05/01
Fort Bend,877,217760515,212200,4686,6,2010/06/01
Fort Bend,810,190471512,205400,4827,6.3,2010/07/01
Fort Bend,758,184461006,204700,4799,6.4,2010/08/01
Fort Bend,676,157302762,196300,4653,6.2,2010/09/01
Fort Bend,552,125675509,199600,4553,6.3,2010/10/01
Fort Bend,558,128856913,205900,4424,6.2,2010/11/01
Fort Bend,747,174562329,200900,4251,6,2010/12/01
Fort Bend,441,98127981,183400,4243,6,2011/01/01
Fort Bend,567,124911370,185700,4242,5.9,2011/02/01
Fort Bend,738,171278873,204700,4487,6.3,2011/03/01
Fort Bend,731,160782802,184700,4564,6.5,2011/04/01
Fort Bend,857,199584759,196200,4553,6.6,2011/05/01
Fort Bend,992,249402897,216700,4641,6.6,2011/06/01
Fort Bend,898,217655519,205300,4578,6.5,2011/07/01
Fort Bend,938,215162524,199700,4342,6,2011/08/01
Fort Bend,794,180211475,198000,4240,5.8,2011/09/01
Fort Bend,647,139336606,194300,4018,5.4,2011/10/01
Fort Bend,703,161108936,201100,3801,5,2011/11/01
Fort Bend,794,187971388,200900,3563,4.7,2011/12/01
Fort Bend,478,101104201,180000,3644,4.8,2012/01/01
Fort Bend,665,150692171,192800,3634,4.7,2012/02/01
Fort Bend,831,193145347,202800,3728,4.8,2012/03/01
Fort Bend,881,210113365,209600,3855,4.9,2012/04/01
Fort Bend,1057,254522473,204400,3798,4.7,2012/05/01
Fort Bend,1162,285942511,208200,3739,4.6,2012/06/01
Fort Bend,1215,306937614,219600,3617,4.3,2012/07/01
Fort Bend,1178,283346930,201800,3423,3.9,2012/08/01
Fort Bend,853,193311073,202000,3182,3.6,2012/09/01
Fort Bend,907,211612143,208900,2980,3.3,2012/10/01
Fort Bend,890,219278377,209800,2785,3.1,2012/11/01
Fort Bend,933,230169767,212900,2543,2.8,2012/12/01
Fort Bend,661,150241423,196700,2552,2.7,2013/01/01
Fort Bend,733,169444247,199800,2591,2.8,2013/02/01
Fort Bend,986,242096961,217800,2424,2.5,2013/03/01
Fort Bend,1127,297280059,233000,2328,2.4,2013/04/01
Fort Bend,1541,424931489,248500,2349,2.3,2013/05/01
Fort Bend,1317,381143741,245500,2479,2.4,2013/06/01
Fort Bend,1375,386489972,244000,2528,2.4,2013/07/01
Fort Bend,1367,376262240,239400,2451,2.3,2013/08/01
Fort Bend,1103,301465695,234000,2442,2.3,2013/09/01
Fort Bend,996,266808748,230800,2356,2.2,2013/10/01
Fort Bend,832,230245252,236300,2181,2,2013/11/01
Fort Bend,1030,294989169,251500,1988,1.8,2013/12/01
Fort Bend,679,177415897,229500,2062,1.9,2014/01/01
Fort Bend,775,210279563,240500,2074,1.9,2014/02/01
Fort Bend,1018,291357757,257100,2208,2,2014/03/01
Fort Bend,1054,311335675,261100,2248,2.1,2014/04/01
Fort Bend,1177,345904893,256600,2494,2.4,2014/05/01
Fort Bend,1388,437581291,282300,2648,2.5,2014/06/01
Fort Bend,1275,397574550,267600,2600,2.5,2014/07/01
Fort Bend,1321,399806580,273500,2555,2.4,2014/08/01
Fort Bend,1114,326662690,254100,2460,2.3,2014/09/01
Fort Bend,1047,310596500,258400,2343,2.2,2014/10/01
Fort Bend,860,262151296,263300,2226,2.1,2014/11/01
Fort Bend,1127,352285417,277300,2190,2,2014/12/01
Fort Bend,686,203621920,260300,2414,2.3,2015/01/01
Fort Bend,734,210203111,255300,2538,2.4,2015/02/01
Fort Bend,1068,324852823,276100,2565,2.4,2015/03/01
Fort Bend,1046,319107435,270800,2742,2.6,2015/04/01
Fort Bend,1113,344045848,279700,2975,2.8,2015/05/01
Fort Bend,1341,429731131,284200,3166,3,2015/06/01
Fort Bend,1372,431875327,280400,3328,3.1,2015/07/01
Fort Worth,325,33417427,79200,2170,4.2,2000/01/01
Fort Worth,469,42978548,75000,2251,4.3,2000/02/01
Fort Worth,588,57458826,79300,2247,4.3,2000/03/01
Fort Worth,487,50344886,82900,2226,4.3,2000/04/01
Fort Worth,630,67131123,81700,2193,4.2,2000/05/01
Fort Worth,648,70773279,85900,2212,4.2,2000/06/01
Fort Worth,548,57460916,85100,2362,4.5,2000/07/01
Fort Worth,638,71524686,87600,2391,4.5,2000/08/01
Fort Worth,524,58065223,89000,2519,4.8,2000/09/01
Fort Worth,539,57992200,85300,2573,4.8,2000/10/01
Fort Worth,521,56157896,88300,2468,4.6,2000/11/01
Fort Worth,463,49177284,85500,2248,4.2,2000/12/01
Fort Worth,405,38878030,78100,2424,4.5,2001/01/01
Fort Worth,447,47433758,88900,2360,4.4,2001/02/01
Fort Worth,621,63260951,86000,2511,4.7,2001/03/01
Fort Worth,545,57613823,87300,2630,4.8,2001/04/01
Fort Worth,653,72426354,92600,2700,4.9,2001/05/01
Fort Worth,665,81662074,96700,2807,5.1,2001/06/01
Fort Worth,655,72047979,93200,2871,5.2,2001/07/01
Fort Worth,678,76165866,92000,2826,5,2001/08/01
Fort Worth,537,57133701,89600,2782,5,2001/09/01
Fort Worth,546,57130944,85900,2769,4.9,2001/10/01
Fort Worth,514,62368195,102100,2658,4.7,2001/11/01
Fort Worth,515,61800725,97700,2479,4.4,2001/12/01
Fort Worth,431,45958126,89400,2643,4.7,2002/01/01
Fort Worth,516,55038673,89500,2749,4.8,2002/02/01
Fort Worth,588,69148134,95800,2829,5,2002/03/01
Fort Worth,637,75596818,95100,2929,5.1,2002/04/01
Fort Worth,672,80965065,96800,3008,5.2,2002/05/01
Fort Worth,690,80835438,97600,3076,5.3,2002/06/01
Fort Worth,732,85046246,96800,3141,5.3,2002/07/01
Fort Worth,683,81785711,97200,3241,5.5,2002/08/01
Fort Worth,582,65785590,92500,3286,5.5,2002/09/01
Fort Worth,600,67906844,95000,3251,5.4,2002/10/01
Fort Worth,569,67990033,92900,3132,5.2,2002/11/01
Fort Worth,637,76050589,99700,2926,4.8,2002/12/01
